Ig Inq,Tipo Procedimento,Situação Instauracao ,Tipo Elucidação,Data Instauração,Data Remessa,Desc Fato,Tipo Fato,Tipo Particip,Idade Participante,Sexo,Genero,Estado Civil,Instrucao,Cor Cadastro,Cor Autodeclarada,Med Protetiva,Qtde Vit Domest Sexoougenero
9828262,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",3/6/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),36,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9888703,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),41,Masculino,,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
9888708,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/8/2020,24/11/2023,PERTURBACAO DA TRANQUILIDADE,Consumado,Suspeito(a),54,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9889409,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/8/2020,24/11/2023,INJURIA,Consumado,Suspeito(a),24,Masculino,,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
9889409,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/8/2020,24/11/2023,INJURIA,Consumado,Suspeito(a),59,Masculino,,Casado(a),Não informado,Branca,Branca,Não se aplica,1
9896785,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/8/2020,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),28,Masculino,Masculino,Casado(a),Semialfabetizado,Branca,Branca,Não se aplica,1
9896785,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/8/2020,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),30,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
9897919,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),39,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
9897924,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),57,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
9897953,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),37,Masculino,Masculino,Solteiro(a),Ensino fundamental,Mulato,,Não se aplica,1
9897978,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),27,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9898018,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/8/2020,24/11/2023,PERTURBACAO DA TRANQUILIDADE,Consumado,Suspeito(a),26,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9899370,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",13/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),29,Masculino,,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
9905090,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),30,Masculino,,Solteiro(a),Ensino médio,Preta,,Não se aplica,1
9905101,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),25,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9905106,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/8/2020,24/11/2023,PERTURBACAO DO TRAB OU SOSSEGO ALHEIOS,Consumado,Suspeito(a),36,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9905112,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/8/2020,24/11/2023,PERTURBACAO DO TRAB OU SOSSEGO ALHEIOS,Consumado,Suspeito(a),44,Masculino,,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
9905118,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/8/2020,24/11/2023,AMEACA,Consumado,Suspeito(a),28,Feminino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
9905137,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/8/2020,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),33,Masculino,,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
9969185,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/10/2020,24/11/2023,PERTURBACAO DA TRANQUILIDADE,Consumado,Suspeito(a),39,Masculino,,Casado(a),Não informado,Branca,Branca,Não se aplica,1
9969192,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/10/2020,24/11/2023,INJURIA,Consumado,Suspeito(a),27,Masculino,,Solteiro(a),Ensino fundamental,Mulato,,Não se aplica,1
9969211,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/10/2020,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),59,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,2
9969223,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/10/2020,24/11/2023,PERTURBACAO DA TRANQUILIDADE,Consumado,Suspeito(a),54,Masculino,,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10047731,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",29/12/2020,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),35,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10103789,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",18/2/2021,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),44,Masculino,,Solteiro(a),Não informado,Parda,Amarela,Não se aplica,1
10103875,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",18/2/2021,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),121,Masculino,,Amigado(a),Não informado,Parda,Parda,Não se aplica,1
10104366,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",18/2/2021,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),40,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10139836,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",23/3/2021,24/11/2023,PORTE ILEGAL ARMA FOGO PERMIT.,Consumado,Suspeito(a),20,Masculino,Masculino,Solteiro(a),Ensino fundamental,Parda,Parda,Não se aplica,1
10571714,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/4/2022,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),34,Masculino,,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10581515,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",9/5/2022,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),29,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10583324,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/5/2022,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),24,Masculino,Masculino,Solteiro(a),Ensino fundamental,Parda,Branca,Não se aplica,1
10590217,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",16/5/2022,24/11/2023,AMEACA,Consumado,Suspeito(a),56,Masculino,Masculino,Solteiro(a),Ensino fundamental,Parda,Parda,Não se aplica,1
10681661,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/8/2022,24/11/2023,AMEACA,Consumado,Suspeito(a),52,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10681661,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/8/2022,24/11/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Suspeito(a),52,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10685819,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",16/8/2022,24/11/2023,INJURIA,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10739140,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/10/2022,24/11/2023,PERSEGUICAO,Consumado,Suspeito(a),25,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10739155,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/10/2022,24/11/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),23,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10739240,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/10/2022,24/11/2023,AMEACA,Consumado,Suspeito(a),33,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
10739250,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/10/2022,24/11/2023,AMEACA,Consumado,Suspeito(a),35,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,2
10762691,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/10/2022,24/11/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),36,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10763009,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/10/2022,24/11/2023,AMEACA,Consumado,Suspeito(a),32,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
10763043,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/10/2022,24/11/2023,AMEACA,Consumado,Suspeito(a),35,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10823625,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",27/12/2022,24/11/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Suspeito(a),57,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10823999,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",27/12/2022,24/11/2023,ESTUPRO DE VULNERAVEL,Consumado,Suspeito(a),56,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10890115,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/2/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),37,Masculino,Masculino,Casado(a),Ensino fundamental,Preta,Branca,Não se aplica,1
10900502,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",7/3/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),43,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10960161,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",27/4/2023,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11033418,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",3/7/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),48,Masculino,Masculino,Separado(a),Outros,,,Não se aplica,1
11040437,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/7/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),49,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11051558,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",18/7/2023,24/11/2023,PERSEGUICAO,Consumado,Suspeito(a),29,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11077699,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/8/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),25,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11097627,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",29/8/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),32,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11097634,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",29/8/2023,24/11/2023,INJURIA,Consumado,Suspeito(a),41,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11097673,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",29/8/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),23,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11099928,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",31/8/2023,24/11/2023,APROPRIACAO INDEB BEM DE IDOSO,Consumado,Suspeito(a),51,Masculino,Masculino,Divorciado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11109158,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/9/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),52,Masculino,Masculino,Solteiro(a),Ensino superior,Preta,Preta,Não se aplica,1
11111589,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/9/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),27,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
11111589,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/9/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),59,Masculino,Masculino,Casado(a),Ensino fundamental,Preta,Preta,Não se aplica,1
11112147,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/9/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),53,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11119152,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/9/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),25,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11120199,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",21/9/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),38,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
11124927,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",26/9/2023,24/11/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Suspeito(a),70,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
11128295,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/9/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),19,Masculino,Masculino,Solteiro(a),Ensino médio,Parda,Parda,Não se aplica,1
11146439,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/10/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),38,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
11150505,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/10/2023,24/11/2023,PERSEGUICAO,Consumado,Suspeito(a),47,Masculino,Masculino,Solteiro(a),Ensino superior,Branca,Branca,Não se aplica,1
11152741,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",23/10/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),52,Masculino,Masculino,Casado(a),Outros,Branca,Branca,Não se aplica,1
11158865,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",30/10/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),32,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11159696,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",30/10/2023,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),28,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11162586,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",1/11/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),22,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11162850,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",1/11/2023,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),27,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11163162,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",1/11/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),75,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11163640,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/11/2023,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),25,Masculino,Masculino,Solteiro(a),Ensino fundamental,Parda,Parda,Não se aplica,1
11170831,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/11/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),38,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11170870,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/11/2023,24/11/2023,PERSEGUICAO,Consumado,Suspeito(a),27,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11171035,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/11/2023,24/11/2023,VIAS DE FATO,Consumado,Suspeito(a),33,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11171130,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/11/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),41,Masculino,Masculino,Solteiro(a),Ensino médio,Parda,Parda,Não se aplica,1
11171737,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/11/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),56,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
11172511,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",13/11/2023,24/11/2023,POSSE IRREG ARMA FOGO PERMITID,Consumado,Suspeito(a),22,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11174573,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",14/11/2023,24/11/2023,PERSEGUICAO,Consumado,Suspeito(a),19,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11174573,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",14/11/2023,24/11/2023,PERSEGUICAO,Consumado,Suspeito(a),49,Masculino,Masculino,Casado(a),Ensino médio,Branca,Branca,Não se aplica,1
11176945,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",16/11/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),51,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11179801,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/11/2023,24/11/2023,VIAS DE FATO,Consumado,Indiciado(a),35,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11180768,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/11/2023,24/11/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),27,Masculino,Masculino,Solteiro(a),Ensino médio,Parda,Parda,Não se aplica,1
11185744,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",23/11/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
11186335,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/11/2023,24/11/2023,AMEACA,Consumado,Suspeito(a),26,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11186803,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/11/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),21,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
8316317,Inquérito,Instaurado e Remetido,Não Elucidado,15/12/2016,24/11/2023,ABANDONO DE INCAPAZ,Consumado,Acusado(a),22,Feminino,,Casado(a),Ensino fundamental,Amarela,Amarela,Não se aplica,1
8316317,Inquérito,Instaurado e Remetido,Não Elucidado,15/12/2016,24/11/2023,ABANDONO DE INCAPAZ,Consumado,Acusado(a),40,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11111392,Inquérito,Instaurado e Remetido,Não Elucidado,12/9/2023,24/11/2023,ESTUPRO DE VULNERAVEL,Consumado,Suspeito(a),30,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11151908,Inquérito,Instaurado e Remetido,Não Elucidado,23/10/2023,24/11/2023,DIVULGACAO DE CENA DE ESTUPRO DE SEXO OU DE PORNOGRAFIA,Consumado,Suspeito(a),40,Masculino,Masculino,Casado(a),Ensino médio,Branca,Branca,Não se aplica,3
11151908,Inquérito,Instaurado e Remetido,Não Elucidado,23/10/2023,24/11/2023,OUTROS CRIMES,Consumado,Suspeito(a),40,Masculino,Masculino,Não informado,Não informado,,,Não se aplica,1
11160726,Inquérito,Instaurado e Remetido,Não Elucidado,31/10/2023,24/11/2023,ESTUPRO DE VULNERAVEL,Consumado,Suspeito(a),44,Masculino,Masculino,Não informado,Não informado,Branca,Branca,Não se aplica,1
11187152,Inquérito,Instaurado e Remetido,Não Elucidado,24/11/2023,24/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Ensino médio,Preta,Preta,Não se aplica,1
10313371,Inquérito,Instaurado e Remetido,Elucidado,1/9/2021,25/11/2023,AMEACA,Consumado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Ensino médio,Preta,Preta,Não se aplica,1
11128189,Inquérito,Instaurado e Remetido,Elucidado,27/9/2023,25/11/2023,LESAO CORPORAL,Consumado,Suspeito(a),20,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10456360,Inquérito,Instaurado e Remetido,Elucidado,12/1/2022,26/11/2023,INJURIA,Consumado,Suspeito(a),70,Masculino,,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10521066,Inquérito,Instaurado e Remetido,Elucidado,14/3/2022,26/11/2023,AMEACA,Consumado,Suspeito(a),39,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10524436,Inquérito,Instaurado e Remetido,Elucidado,15/3/2022,26/11/2023,AMEACA,Consumado,Suspeito(a),42,Masculino,,Amigado(a),Ensino fundamental,Mulato,,Não se aplica,1
10638808,Inquérito,Instaurado e Remetido,Elucidado,4/7/2022,26/11/2023,AMEACA,Consumado,Suspeito(a),66,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10518376,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/3/2022,26/11/2023,AMEACA,Consumado,Suspeito(a),28,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10975994,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",12/5/2023,26/11/2023,AMEACA,Consumado,Suspeito(a),29,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
8614349,Inquérito,Instaurado e Remetido,Elucidado,9/8/2017,27/11/2023,AMEACA,Consumado,Acusado(a),41,Masculino,,Solteiro(a),Ensino fundamental,Parda,Preta,Não se aplica,1
